date,product,region,units_sold,price,revenue,social_sentiment
2025-03-13 23:14:37.721128,iPhone_2,US,535,1299,694965,4.971450506426111
2025-03-13 23:14:37.721128,iPhone_2,US,502,799,401098,4.4365840141426975
2025-03-14 23:14:37.721127,iPhone_3,APAC,472,1099,518728,4.123636929490158
2025-03-14 23:14:37.721127,iPhone_4,China,502,1299,652098,4.179424264527962
2025-03-14 23:14:37.721127,iPhone_2,US,499,1099,548401,3.801628694052619
2025-03-14 23:14:37.721127,iPhone_4,China,485,999,484515,3.824098451778772
2025-03-14 23:14:37.721127,iPhone_3,APAC,530,1299,688470,4.7426304944937065
2025-03-14 23:14:37.721127,iPhone_2,China,487,1099,535213,3.650450601062947
2025-03-14 23:14:37.721127,iPhone_4,US,534,1299,693666,4.36339698983143
2025-03-14 23:14:37.721127,iPhone_0,APAC,500,1099,549500,3.4320242669354566
2025-03-14 23:14:37.721127,iPhone_3,China,478,1199,573122,3.064588071841438
2025-03-14 23:14:37.721127,iPhone_0,EU,453,1299,588447,3.1570543718831456
2025-03-14 23:14:37.721127,iPhone_2,EU,495,1099,544005,4.774582003554659
2025-03-14 23:14:37.721127,iPhone_0,China,478,999,477522,3.1397238413693236
2025-03-14 23:14:37.721127,iPhone_3,China,504,1099,553896,4.819137886689175
2025-03-14 23:14:37.721127,iPhone_4,US,529,1199,634271,3.1539316884463107
2025-03-14 23:14:37.721127,iPhone_2,APAC,491,1299,637809,4.44840982561674
2025-03-14 23:14:37.721127,iPhone_4,EU,476,1199,570724,4.424984696517908
2025-03-14 23:14:37.721127,iPhone_4,EU,536,1099,589064,3.8663262226303328
2025-03-14 23:14:37.721127,iPhone_0,APAC,531,799,424269,4.356245003073293
2025-03-14 23:14:37.721127,iPhone_0,Other,507,1299,658593,3.9137490439820874
2025-03-14 23:14:37.721127,iPhone_0,China,476,1099,523124,4.9356054752969705
2025-03-14 23:14:37.721127,iPhone_2,US,526,999,525474,4.535248936291695
2025-03-14 23:14:37.721127,iPhone_0,APAC,483,999,482517,3.501679719443429
2025-03-14 23:14:37.721127,iPhone_0,EU,505,1099,554995,3.995155817138477
2025-03-14 23:14:37.721127,iPhone_0,Other,516,1299,670284,3.880646836736698
2025-03-14 23:14:37.721127,iPhone_3,Other,479,1199,574321,3.960736213514437
2025-03-14 23:14:37.721127,iPhone_3,APAC,503,1099,552797,3.8071192317861975
2025-03-14 23:14:37.721127,iPhone_4,China,516,1199,618684,4.575839074752286
2025-03-14 23:14:37.721127,iPhone_0,APAC,522,1099,573678,4.815470866355025
2025-03-14 23:14:37.721127,iPhone_3,APAC,479,1299,622221,3.148112968994073
2025-03-14 23:14:37.721127,iPhone_0,China,484,1299,628716,4.3910088720310565
2025-03-14 23:14:37.721127,iPhone_1,US,479,799,382721,4.156941846027448
2025-03-15 23:14:37.721126,iPhone_2,Other,483,1099,530817,3.521987630816456
2025-03-15 23:14:37.721126,iPhone_2,EU,467,799,373133,3.7457820066891285
2025-03-15 23:14:37.721126,iPhone_0,EU,552,999,551448,3.1763915700893675
2025-03-15 23:14:37.721126,iPhone_4,Other,498,799,397902,3.2073382709644735
2025-03-15 23:14:37.721126,iPhone_0,EU,526,1099,578074,4.653507740511636
2025-03-15 23:14:37.721126,iPhone_4,US,521,1299,676779,3.8186237141704167
2025-03-15 23:14:37.721126,iPhone_4,EU,486,1099,534114,4.695378388729291
2025-03-15 23:14:37.721126,iPhone_3,China,498,799,397902,3.4683685917385763
2025-03-15 23:14:37.721126,iPhone_1,China,508,1299,659892,4.864427377653733
2025-03-15 23:14:37.721126,iPhone_3,China,515,1299,668985,3.425881052960167
2025-03-15 23:14:37.721126,iPhone_2,Other,496,999,495504,4.4552016505176555
2025-03-15 23:14:37.721126,iPhone_1,Other,555,1099,609945,4.881623505402796
2025-03-15 23:14:37.721126,iPhone_4,China,533,1299,692367,3.6047307847801338
2025-03-15 23:14:37.721126,iPhone_4,APAC,529,1099,581371,4.101559891246272
2025-03-15 23:14:37.721126,iPhone_1,EU,533,1199,639067,3.6919464523261336
2025-03-15 23:14:37.721126,iPhone_0,US,488,1099,536312,4.659445732643249
2025-03-15 23:14:37.721126,iPhone_2,EU,491,1199,588709,3.5196000312734324
2025-03-15 23:14:37.721126,iPhone_4,US,508,1299,659892,4.873767997701103
2025-03-15 23:14:37.721126,iPhone_0,APAC,480,999,479520,4.9711085895457
2025-03-15 23:14:37.721126,iPhone_3,APAC,478,1099,525322,3.2751923023422282
2025-03-15 23:14:37.721126,iPhone_0,China,510,1299,662490,3.361014239688794
2025-03-15 23:14:37.721126,iPhone_0,EU,497,799,397103,4.585266085433775
2025-03-15 23:14:37.721126,iPhone_1,China,499,1099,548401,3.527426516851204
2025-03-15 23:14:37.721126,iPhone_4,Other,507,1099,557193,3.1350954042003716
2025-03-15 23:14:37.721126,iPhone_1,China,524,1199,628276,4.613178684652554
2025-03-15 23:14:37.721126,iPhone_0,China,457,799,365143,3.115840921117597
2025-03-15 23:14:37.721126,iPhone_3,Other,498,799,397902,3.213739855415578
2025-03-15 23:14:37.721126,iPhone_0,Other,472,799,377128,4.016283437330388
2025-03-15 23:14:37.721126,iPhone_4,APAC,472,1099,518728,3.836691614987516
2025-03-15 23:14:37.721126,iPhone_4,Other,472,999,471528,4.023560913138962
2025-03-15 23:14:37.721126,iPhone_4,China,540,1199,647460,3.905649610568654
2025-03-15 23:14:37.721126,iPhone_1,APAC,520,1299,675480,3.5994231390869045
2025-03-15 23:14:37.721126,iPhone_0,US,524,1299,680676,4.147723471707174
2025-03-15 23:14:37.721126,iPhone_1,US,492,799,393108,3.991859161837473
2025-03-15 23:14:37.721126,iPhone_3,APAC,474,999,473526,3.9137981418289813
2025-03-16 23:14:37.721125,iPhone_1,EU,496,799,396304,4.302978307059226
2025-03-16 23:14:37.721125,iPhone_4,EU,507,1299,658593,3.07901443890791
2025-03-16 23:14:37.721125,iPhone_2,APAC,517,1299,671583,3.792471049074607
2025-03-16 23:14:37.721125,iPhone_2,APAC,471,799,376329,3.3175525725745247
2025-03-16 23:14:37.721125,iPhone_3,APAC,491,799,392309,3.8769887829971283
2025-03-16 23:14:37.721125,iPhone_3,Other,470,1099,516530,3.7963495041799122
2025-03-16 23:14:37.721125,iPhone_3,China,480,799,383520,3.0149260380659486
2025-03-16 23:14:37.721125,iPhone_4,APAC,508,1099,558292,4.841744801063626
2025-03-16 23:14:37.721125,iPhone_4,APAC,491,1099,539609,3.768038147929916
2025-03-16 23:14:37.721125,iPhone_3,US,492,1299,639108,3.7719840144401964
2025-03-16 23:14:37.721125,iPhone_3,APAC,515,1199,617485,3.7645118293128093
2025-03-16 23:14:37.721125,iPhone_0,Other,495,1099,544005,3.900701957810825
2025-03-16 23:14:37.721125,iPhone_0,US,499,999,498501,3.5653347210823183
2025-03-16 23:14:37.721125,iPhone_1,China,482,1299,626118,4.896921288605865
2025-03-16 23:14:37.721125,iPhone_1,EU,520,1199,623480,3.432377147740951
2025-03-16 23:14:37.721125,iPhone_4,APAC,513,799,409887,4.2401610358258806
2025-03-16 23:14:37.721125,iPhone_4,Other,515,1299,668985,4.060798789641355
2025-03-16 23:14:37.721125,iPhone_2,Other,505,999,504495,3.6254739576558537
2025-03-16 23:14:37.721125,iPhone_2,US,514,1199,616286,3.215782853986609
2025-03-16 23:14:37.721125,iPhone_0,APAC,489,999,488511,4.432099946484289
2025-03-16 23:14:37.721125,iPhone_1,China,482,799,385118,4.552120498086239
2025-03-16 23:14:37.721125,iPhone_4,EU,505,1299,655995,3.8860800171120227
2025-03-16 23:14:37.721125,iPhone_0,APAC,493,1099,541807,4.038534336273836
2025-03-16 23:14:37.721125,iPhone_2,Other,477,1299,619623,3.9057565569124875
2025-03-16 23:14:37.721125,iPhone_1,US,515,1299,668985,4.1402065830946055
2025-03-16 23:14:37.721125,iPhone_3,APAC,520,1299,675480,3.9231858255843557
2025-03-16 23:14:37.721125,iPhone_0,EU,504,1299,654696,4.225368689349215
2025-03-16 23:14:37.721125,iPhone_4,Other,511,1199,612689,3.114188675815887
2025-03-16 23:14:37.721125,iPhone_0,APAC,453,999,452547,4.348075734849914
2025-03-16 23:14:37.721125,iPhone_2,EU,524,799,418676,3.060774119393674
2025-03-16 23:14:37.721125,iPhone_2,EU,517,1099,568183,3.090195385824207
2025-03-16 23:14:37.721125,iPhone_2,US,542,1099,595658,4.360925759692709
2025-03-16 23:14:37.721125,iPhone_2,EU,504,1299,654696,4.88721564364731
2025-03-16 23:14:37.721125,iPhone_1,EU,484,1199,580316,4.875633930465124
2025-03-17 23:14:37.721124,iPhone_2,US,502,1299,652098,3.5918893304766604
2025-03-17 23:14:37.721124,iPhone_0,APAC,485,1299,630015,3.537108212419359
2025-03-17 23:14:37.721124,iPhone_2,APAC,485,999,484515,3.5986402182784722
2025-03-17 23:14:37.721124,iPhone_0,APAC,515,1299,668985,3.329551773654236
2025-03-17 23:14:37.721124,iPhone_3,Other,511,1299,663789,3.2545309838230225
2025-03-17 23:14:37.721124,iPhone_4,EU,481,999,480519,3.8624927280143764
2025-03-17 23:14:37.721124,iPhone_1,China,520,799,415480,4.993853442478758
2025-03-17 23:14:37.721124,iPhone_1,US,511,1199,612689,4.551722877317304
2025-03-17 23:14:37.721124,iPhone_3,APAC,501,1299,650799,4.535645522630873
2025-03-17 23:14:37.721124,iPhone_1,US,485,1099,533015,3.0067266247165043
2025-03-17 23:14:37.721124,iPhone_4,Other,496,1299,644304,4.4185546778825575
2025-03-17 23:14:37.721124,iPhone_4,China,508,1099,558292,4.3151366115692245
2025-03-17 23:14:37.721124,iPhone_0,US,505,1199,605495,3.4523143068499245
2025-03-17 23:14:37.721124,iPhone_0,APAC,468,799,373932,3.688990033726245
2025-03-17 23:14:37.721124,iPhone_2,US,506,799,404294,3.2366028425124265
2025-03-17 23:14:37.721124,iPhone_3,China,485,1199,581515,4.513232299222813
2025-03-17 23:14:37.721124,iPhone_2,US,499,799,398701,3.836263199587245
2025-03-17 23:14:37.721124,iPhone_2,EU,577,1099,634123,4.99482986523485
2025-03-17 23:14:37.721124,iPhone_2,Other,500,1299,649500,3.4575150580078136
2025-03-17 23:14:37.721124,iPhone_0,Other,486,1099,534114,3.1633345517201925
2025-03-17 23:14:37.721124,iPhone_3,China,542,1199,649858,4.232764694366116
2025-03-17 23:14:37.721124,iPhone_2,EU,513,799,409887,3.5481084148590956
2025-03-17 23:14:37.721124,iPhone_0,EU,504,1199,604296,3.706588699643262
2025-03-17 23:14:37.721124,iPhone_4,China,529,999,528471,4.6207729217313345
2025-03-17 23:14:37.721124,iPhone_0,US,491,1099,539609,3.9677698213941124
2025-03-18 23:14:37.721123,iPhone_2,APAC,519,999,518481,3.1588546888724442
2025-03-18 23:14:37.721123,iPhone_3,EU,506,999,505494,4.475447913244679
2025-03-18 23:14:37.721123,iPhone_1,China,487,1099,535213,4.687131862167059
2025-03-18 23:14:37.721123,iPhone_1,Other,502,799,401098,4.139722148564797
2025-03-18 23:14:37.721123,iPhone_2,EU,490,999,489510,3.0528313074100986
2025-03-18 23:14:37.721123,iPhone_4,China,515,799,411485,4.686638129907035
2025-03-18 23:14:37.721123,iPhone_4,China,484,1199,580316,3.8654098292530996
2025-03-18 23:14:37.721123,iPhone_3,China,515,1299,668985,3.075270718169868
2025-03-18 23:14:37.721123,iPhone_3,US,497,799,397103,3.7221465342837003
2025-03-18 23:14:37.721123,iPhone_2,US,525,1099,576975,3.5567375527645133
2025-03-18 23:14:37.721123,iPhone_2,Other,511,1199,612689,4.349135302253973
2025-03-18 23:14:37.721123,iPhone_2,EU,519,1199,622281,4.351821463604689
2025-03-18 23:14:37.721123,iPhone_0,EU,481,999,480519,3.8342593783457595
2025-03-18 23:14:37.721123,iPhone_1,Other,492,799,393108,4.268001534831976
2025-03-18 23:14:37.721123,iPhone_1,US,538,1099,591262,3.341193719917494
2025-03-18 23:14:37.721123,iPhone_3,Other,515,799,411485,4.370984352043841
2025-03-18 23:14:37.721123,iPhone_2,APAC,502,799,401098,3.6213933158783442
2025-03-18 23:14:37.721123,iPhone_1,APAC,487,1299,632613,3.785178801817319
2025-03-18 23:14:37.721123,iPhone_0,EU,488,1099,536312,4.661283156598419
2025-03-18 23:14:37.721123,iPhone_2,US,530,999,529470,3.4073934742185923
2025-03-18 23:14:37.721123,iPhone_4,APAC,491,1299,637809,3.9990035399979096
2025-03-18 23:14:37.721123,iPhone_1,APAC,530,1299,688470,3.2258864168223473
2025-03-18 23:14:37.721123,iPhone_3,China,478,1299,620922,3.1429027612188447
2025-03-18 23:14:37.721123,iPhone_0,EU,424,1199,508376,3.375019712628739
2025-03-18 23:14:37.721123,iPhone_0,US,500,999,499500,3.5772660609222
2025-03-18 23:14:37.721123,iPhone_0,US,499,999,498501,4.791585745789412
2025-03-18 23:14:37.721123,iPhone_3,Other,508,999,507492,4.358827314556446
2025-03-18 23:14:37.721123,iPhone_3,EU,504,1299,654696,4.771569704705378
2025-03-18 23:14:37.721123,iPhone_0,EU,467,799,373133,3.621364102563933
2025-03-18 23:14:37.721123,iPhone_1,China,461,999,460539,3.213429943736751
2025-03-18 23:14:37.721123,iPhone_4,China,507,1199,607893,3.0341870402407105
2025-03-18 23:14:37.721123,iPhone_2,APAC,531,1299,689769,4.30728811442313
2025-03-18 23:14:37.721123,iPhone_2,APAC,483,1199,579117,4.064489977652598
2025-03-18 23:14:37.721123,iPhone_4,Other,503,999,502497,3.813869949271324
2025-03-19 23:14:37.721123,iPhone_3,Other,501,799,400299,4.079831052125355
2025-03-19 23:14:37.721123,iPhone_0,APAC,494,1199,592306,3.528525670862912
2025-03-19 23:14:37.721123,iPhone_0,US,499,999,498501,4.10937417679078
2025-03-19 23:14:37.721123,iPhone_1,Other,521,1099,572579,3.4873220250836896
2025-03-19 23:14:37.721123,iPhone_4,EU,505,999,504495,4.631538809270214
2025-03-19 23:14:37.721123,iPhone_2,EU,471,1299,611829,3.62479456773439
2025-03-19 23:14:37.721123,iPhone_0,China,487,999,486513,4.1684372425856075
2025-03-19 23:14:37.721123,iPhone_0,Other,503,999,502497,3.4773582137487624
2025-03-19 23:14:37.721123,iPhone_4,Other,517,999,516483,3.4150705897048192
2025-03-19 23:14:37.721123,iPhone_3,APAC,511,799,408289,4.359451592003516
2025-03-19 23:14:37.721123,iPhone_1,China,505,1299,655995,3.3224800983160274
2025-03-19 23:14:37.721123,iPhone_2,EU,520,999,519480,3.595026492103252
2025-03-19 23:14:37.721123,iPhone_3,APAC,514,999,513486,4.675040801252169
2025-03-19 23:14:37.721123,iPhone_0,China,525,1299,681975,3.1569267827869445
2025-03-19 23:14:37.721123,iPhone_4,US,507,999,506493,4.565976714531471
2025-03-19 23:14:37.721123,iPhone_3,US,467,999,466533,3.7067683114043546
2025-03-19 23:14:37.721123,iPhone_4,Other,493,999,492507,4.90290984813705
2025-03-19 23:14:37.721123,iPhone_2,APAC,516,1299,670284,3.2573422818012903
2025-03-19 23:14:37.721123,iPhone_0,US,462,1299,600138,3.180227265868289
2025-03-19 23:14:37.721123,iPhone_2,EU,495,1199,593505,4.195769872725198
2025-03-19 23:14:37.721123,iPhone_0,China,492,999,491508,4.149149006946034
2025-03-19 23:14:37.721123,iPhone_3,Other,480,1099,527520,3.5118877229063727
2025-03-19 23:14:37.721123,iPhone_3,APAC,496,1199,594704,4.18047950001821
2025-03-19 23:14:37.721123,iPhone_4,China,538,999,537462,3.741033627203744
2025-03-19 23:14:37.721123,iPhone_0,China,481,1299,624819,4.779823358217335
2025-03-19 23:14:37.721123,iPhone_2,APAC,528,1099,580272,3.041168988591605
2025-03-19 23:14:37.721123,iPhone_0,US,481,1199,576719,4.77631953066674
2025-03-19 23:14:37.721123,iPhone_2,EU,510,1299,662490,3.3423849163460133
2025-03-19 23:14:37.721123,iPhone_0,APAC,516,1099,567084,4.801369096575224
2025-03-19 23:14:37.721123,iPhone_2,EU,523,799,417877,3.760875028547008
2025-03-19 23:14:37.721123,iPhone_2,US,460,999,459540,3.0122572946273616
2025-03-19 23:14:37.721123,iPhone_3,APAC,499,1299,648201,3.62180526052709
2025-03-19 23:14:37.721123,iPhone_1,EU,502,799,401098,4.3896763621980455
2025-03-19 23:14:37.721123,iPhone_0,US,514,1099,564886,4.120893630786396
2025-03-20 23:14:37.721122,iPhone_0,US,506,799,404294,3.2598827445358824
2025-03-20 23:14:37.721122,iPhone_1,China,493,1099,541807,4.72786354616117
2025-03-20 23:14:37.721122,iPhone_0,US,524,1299,680676,4.458710468261804
2025-03-20 23:14:37.721122,iPhone_1,Other,502,1099,551698,4.812394968831321
2025-03-20 23:14:37.721122,iPhone_0,Other,497,1199,595903,3.459196321507937
2025-03-20 23:14:37.721122,iPhone_1,Other,469,999,468531,4.445569201243043
2025-03-20 23:14:37.721122,iPhone_0,APAC,510,799,407490,4.87194475030347
2025-03-20 23:14:37.721122,iPhone_3,US,518,1099,569282,3.127030474584595
2025-03-20 23:14:37.721122,iPhone_4,APAC,497,1299,645603,4.513375565759534
2025-03-20 23:14:37.721122,iPhone_4,China,469,799,374731,3.3100471497924775
2025-03-20 23:14:37.721122,iPhone_2,EU,481,1099,528619,4.382947246691708
2025-03-20 23:14:37.721122,iPhone_4,China,494,1299,641706,4.757958368014252
2025-03-20 23:14:37.721122,iPhone_4,EU,479,1099,526421,4.401451042568528
2025-03-20 23:14:37.721122,iPhone_3,EU,529,799,422671,4.15052362420134
2025-03-20 23:14:37.721122,iPhone_2,China,543,799,433857,3.545531318420058
2025-03-20 23:14:37.721122,iPhone_3,China,507,1199,607893,3.7545401178677187
2025-03-20 23:14:37.721122,iPhone_4,China,512,1099,562688,4.75867898541337
2025-03-20 23:14:37.721122,iPhone_0,EU,493,799,393907,4.5900754716662515
2025-03-20 23:14:37.721122,iPhone_0,EU,507,1099,557193,3.2756481935445363
2025-03-20 23:14:37.721122,iPhone_1,Other,493,1199,591107,3.399002368009934
2025-03-20 23:14:37.721122,iPhone_3,APAC,526,1299,683274,4.694382771741837
2025-03-20 23:14:37.721122,iPhone_1,EU,529,1199,634271,3.857205279561024
2025-03-20 23:14:37.721122,iPhone_4,Other,506,1299,657294,3.2991612853351313
2025-03-20 23:14:37.721122,iPhone_0,US,479,1099,526421,4.981256216531714
2025-03-20 23:14:37.721122,iPhone_4,APAC,489,799,390711,4.50982029359901
2025-03-20 23:14:37.721122,iPhone_3,EU,491,1299,637809,3.2185322227097948
2025-03-20 23:14:37.721122,iPhone_1,APAC,545,799,435455,3.6653488554966636
2025-03-21 23:14:37.721121,iPhone_0,China,504,1299,654696,3.8131230068473183
2025-03-21 23:14:37.721121,iPhone_4,APAC,509,1299,661191,4.66345842260128
2025-03-21 23:14:37.721121,iPhone_2,EU,503,1099,552797,3.906859401315418
2025-03-21 23:14:37.721121,iPhone_4,APAC,490,1299,636510,4.115897482868961
2025-03-21 23:14:37.721121,iPhone_1,EU,508,1299,659892,4.919153288642066
2025-03-21 23:14:37.721121,iPhone_0,APAC,466,1299,605334,4.872432996439497
2025-03-21 23:14:37.721121,iPhone_1,US,506,1199,606694,3.0634161517831244
2025-03-21 23:14:37.721121,iPhone_4,US,490,1099,538510,4.622157561181019
2025-03-21 23:14:37.721121,iPhone_4,China,472,799,377128,4.154628052913
2025-03-21 23:14:37.721121,iPhone_4,US,502,1299,652098,4.572457730069564
2025-03-21 23:14:37.721121,iPhone_1,China,489,999,488511,4.883285475474789
2025-03-21 23:14:37.721121,iPhone_1,APAC,466,799,372334,3.2635551261979616
2025-03-21 23:14:37.721121,iPhone_4,Other,529,1099,581371,4.894406298421137
2025-03-21 23:14:37.721121,iPhone_4,EU,518,1299,672882,4.292238644165693
2025-03-21 23:14:37.721121,iPhone_1,Other,488,799,389912,3.5556690917500346
2025-03-21 23:14:37.721121,iPhone_2,China,538,999,537462,4.982527571402873
2025-03-21 23:14:37.721121,iPhone_1,Other,516,799,412284,4.668555798110911
2025-03-21 23:14:37.721121,iPhone_0,APAC,517,1299,671583,4.457976590291074
2025-03-21 23:14:37.721121,iPhone_3,Other,495,1099,544005,3.575439489549682
2025-03-21 23:14:37.721121,iPhone_2,APAC,482,799,385118,4.910143757769291
2025-03-21 23:14:37.721121,iPhone_4,APAC,554,1099,608846,4.50300477075197
2025-03-21 23:14:37.721121,iPhone_1,US,497,1099,546203,4.742667184680565
2025-03-21 23:14:37.721121,iPhone_4,Other,512,799,409088,3.7452408602032055
2025-03-21 23:14:37.721121,iPhone_3,China,520,799,415480,3.162729502997247
2025-03-21 23:14:37.721121,iPhone_4,Other,455,799,363545,4.7675429670236875
2025-03-21 23:14:37.721121,iPhone_4,US,490,1199,587510,3.850870585421017
2025-03-21 23:14:37.721121,iPhone_0,EU,519,1199,622281,3.8126644619275356
2025-03-21 23:14:37.721121,iPhone_1,EU,529,1099,581371,3.0031209090182758
2025-03-21 23:14:37.721121,iPhone_4,US,496,1299,644304,4.125856311472515
2025-03-21 23:14:37.721121,iPhone_3,APAC,532,1099,584668,4.3429098697892865
2025-03-21 23:14:37.721121,iPhone_2,EU,484,1299,628716,3.401469491750293
2025-03-21 23:14:37.721121,iPhone_4,China,452,1199,541948,3.6715731670056724
2025-03-21 23:14:37.721121,iPhone_4,APAC,513,1299,666387,3.9508132157001477
2025-03-22 23:14:37.721120,iPhone_4,EU,513,799,409887,3.9300190350528554
2025-03-22 23:14:37.721120,iPhone_2,EU,505,1299,655995,3.496120539025929
2025-03-22 23:14:37.721120,iPhone_4,APAC,485,1199,581515,4.548236579263672
2025-03-22 23:14:37.721120,iPhone_4,US,483,999,482517,4.914266398816852
2025-03-22 23:14:37.721120,iPhone_1,China,488,999,487512,4.765882858079392
2025-03-22 23:14:37.721120,iPhone_1,China,489,999,488511,3.581841500866524
2025-03-22 23:14:37.721120,iPhone_4,APAC,507,999,506493,4.180232844688941
2025-03-22 23:14:37.721120,iPhone_3,Other,491,1299,637809,3.3498861936270816
2025-03-22 23:14:37.721120,iPhone_3,EU,554,999,553446,3.6361392657574836
2025-03-22 23:14:37.721120,iPhone_1,US,484,799,386716,4.896397013486135
2025-03-22 23:14:37.721120,iPhone_4,China,561,1299,728739,4.077073537534847
2025-03-22 23:14:37.721120,iPhone_2,APAC,489,1299,635211,4.843062542374835
2025-03-22 23:14:37.721120,iPhone_1,Other,525,1199,629475,4.105893787155785
2025-03-22 23:14:37.721120,iPhone_1,China,472,999,471528,3.6073832460083226
2025-03-22 23:14:37.721120,iPhone_4,APAC,489,999,488511,3.5953005551365607
2025-03-22 23:14:37.721120,iPhone_2,US,501,799,400299,4.939600989191538
2025-03-22 23:14:37.721120,iPhone_4,Other,489,799,390711,3.229812686723821
2025-03-22 23:14:37.721120,iPhone_1,APAC,521,799,416279,4.842456825081217
2025-03-22 23:14:37.721120,iPhone_0,US,506,1299,657294,3.273345744915563
2025-03-22 23:14:37.721120,iPhone_2,EU,515,1199,617485,3.8037390312984978
2025-03-22 23:14:37.721120,iPhone_4,APAC,486,999,485514,3.4284956978841468
2025-03-22 23:14:37.721120,iPhone_3,China,501,999,500499,4.998165171743897
2025-03-22 23:14:37.721120,iPhone_2,APAC,559,1299,726141,3.205628772462107
2025-03-22 23:14:37.721120,iPhone_2,China,460,999,459540,3.302343396564651
2025-03-22 23:14:37.721120,iPhone_4,APAC,497,1299,645603,4.87163505087311
2025-03-22 23:14:37.721120,iPhone_2,APAC,450,1199,539550,3.0454282224993365
2025-03-22 23:14:37.721120,iPhone_0,China,521,799,416279,3.2200375023069574
2025-03-22 23:14:37.721120,iPhone_1,EU,471,999,470529,3.5982605912624885
2025-03-22 23:14:37.721120,iPhone_3,Other,502,1099,551698,4.6551849241112695
2025-03-22 23:14:37.721120,iPhone_0,China,502,1199,601898,3.021383980227003
2025-03-23 23:14:37.721119,iPhone_1,China,484,999,483516,4.728434664243428
2025-03-23 23:14:37.721119,iPhone_1,APAC,523,1299,679377,3.5173622741280974
2025-03-23 23:14:37.721119,iPhone_4,US,504,1099,553896,3.9065776694960554
2025-03-23 23:14:37.721119,iPhone_3,Other,448,1199,537152,4.73164033044471
2025-03-23 23:14:37.721119,iPhone_3,US,528,1199,633072,3.8322907352812132
2025-03-23 23:14:37.721119,iPhone_2,Other,531,1099,583569,3.0552321145245402
2025-03-23 23:14:37.721119,iPhone_3,Other,485,1199,581515,3.769131498863249
2025-03-23 23:14:37.721119,iPhone_0,EU,490,999,489510,4.911074908355181
2025-03-23 23:14:37.721119,iPhone_2,China,498,1099,547302,4.275548283691183
2025-03-23 23:14:37.721119,iPhone_3,EU,524,1299,680676,3.004547239210252
2025-03-23 23:14:37.721119,iPhone_2,US,495,999,494505,4.323526965854096
2025-03-23 23:14:37.721119,iPhone_2,APAC,489,999,488511,3.490724111972872
2025-03-23 23:14:37.721119,iPhone_1,US,498,999,497502,3.2845951575959687
2025-03-23 23:14:37.721119,iPhone_0,EU,513,1099,563787,3.619931885002582
2025-03-23 23:14:37.721119,iPhone_3,EU,478,1099,525322,4.417901848668314
2025-03-23 23:14:37.721119,iPhone_3,Other,483,799,385917,3.5758093063666685
2025-03-23 23:14:37.721119,iPhone_4,China,520,1199,623480,4.034538112883219
2025-03-23 23:14:37.721119,iPhone_3,Other,458,999,457542,4.604739765918071
2025-03-23 23:14:37.721119,iPhone_0,China,515,1099,565985,4.885221206880068
2025-03-23 23:14:37.721119,iPhone_4,China,493,999,492507,4.543140340969067
2025-03-23 23:14:37.721119,iPhone_1,US,460,1299,597540,4.971880539556274
2025-03-23 23:14:37.721119,iPhone_4,US,466,1099,512134,3.666592310123895
2025-03-23 23:14:37.721119,iPhone_2,China,490,1299,636510,4.3206054394026765
2025-03-23 23:14:37.721119,iPhone_4,China,483,799,385917,3.3801156089423587
2025-03-23 23:14:37.721119,iPhone_1,Other,497,1099,546203,4.590596415809231
2025-03-23 23:14:37.721119,iPhone_1,US,517,1199,619883,4.2432591560864275
2025-03-23 23:14:37.721119,iPhone_0,Other,478,1099,525322,4.605358325411838
2025-03-23 23:14:37.721119,iPhone_0,China,463,1299,601437,3.2334085913295523
2025-03-23 23:14:37.721119,iPhone_2,China,500,799,399500,3.9269554624613354
2025-03-23 23:14:37.721119,iPhone_3,EU,497,799,397103,3.027038106392209
2025-03-24 23:14:37.721118,iPhone_2,US,491,1299,637809,4.7438029175510135
2025-03-24 23:14:37.721118,iPhone_4,EU,510,799,407490,4.915229835221509
2025-03-24 23:14:37.721118,iPhone_0,EU,477,999,476523,4.763270698350821
2025-03-24 23:14:37.721118,iPhone_3,China,474,1299,615726,3.365377869814684
2025-03-24 23:14:37.721118,iPhone_1,Other,468,1099,514332,4.10876941166302
2025-03-24 23:14:37.721118,iPhone_0,Other,471,999,470529,3.4472931696471845
2025-03-24 23:14:37.721118,iPhone_2,Other,501,1299,650799,3.7226788395389687
2025-03-24 23:14:37.721118,iPhone_0,China,477,1199,571923,3.3969821492106984
2025-03-24 23:14:37.721118,iPhone_1,EU,494,1199,592306,4.762942779786882
2025-03-24 23:14:37.721118,iPhone_3,EU,498,1299,646902,4.354202552714729
2025-03-24 23:14:37.721118,iPhone_1,APAC,525,799,419475,3.400133475235132
2025-03-24 23:14:37.721118,iPhone_3,APAC,513,799,409887,3.5261394276670823
2025-03-24 23:14:37.721118,iPhone_2,APAC,502,1299,652098,3.659830857824888
2025-03-24 23:14:37.721118,iPhone_3,APAC,512,1299,665088,4.422923847819904
2025-03-24 23:14:37.721118,iPhone_1,Other,517,799,413083,4.05463935919972
2025-03-24 23:14:37.721118,iPhone_1,US,518,799,413882,3.364600533178246
2025-03-24 23:14:37.721118,iPhone_0,EU,530,1099,582470,3.2644249130365526
2025-03-24 23:14:37.721118,iPhone_0,China,515,1199,617485,4.130103172580807
2025-03-24 23:14:37.721118,iPhone_3,Other,473,999,472527,4.653807088053937
